origins,destinations,departure_times,travel_time,departure_dt,hour,date
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1610110800,77,2021-01-08 08:00:00-05:00,8,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1610110800,91,2021-01-08 08:00:00-05:00,8,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610110800,97,2021-01-08 08:00:00-05:00,8,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1610110800,106,2021-01-08 08:00:00-05:00,8,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1610110800,82,2021-01-08 08:00:00-05:00,8,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1610110800,79,2021-01-08 08:00:00-05:00,8,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1610110800,73,2021-01-08 08:00:00-05:00,8,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610110800,90,2021-01-08 08:00:00-05:00,8,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1610110800,92,2021-01-08 08:00:00-05:00,8,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1610110800,91,2021-01-08 08:00:00-05:00,8,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1610110800,98,2021-01-08 08:00:00-05:00,8,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1610110800,86,2021-01-08 08:00:00-05:00,8,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610110800,99,2021-01-08 08:00:00-05:00,8,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1610110800,101,2021-01-08 08:00:00-05:00,8,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",1610110800,32,2021-01-08 08:00:00-05:00,8,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",1610110800,58,2021-01-08 08:00:00-05:00,8,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",1610110800,57,2021-01-08 08:00:00-05:00,8,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610110800,30,2021-01-08 08:00:00-05:00,8,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",1610110800,14,2021-01-08 08:00:00-05:00,8,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",1610110800,57,2021-01-08 08:00:00-05:00,8,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1610110800,83,2021-01-08 08:00:00-05:00,8,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1610110800,74,2021-01-08 08:00:00-05:00,8,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610110800,68,2021-01-08 08:00:00-05:00,8,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1610110800,83,2021-01-08 08:00:00-05:00,8,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1610112600,95,2021-01-08 08:30:00-05:00,8,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1610112600,73,2021-01-08 08:30:00-05:00,8,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1610112600,93,2021-01-08 08:30:00-05:00,8,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610112600,106,2021-01-08 08:30:00-05:00,8,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1610112600,98,2021-01-08 08:30:00-05:00,8,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1610112600,80,2021-01-08 08:30:00-05:00,8,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1610112600,80,2021-01-08 08:30:00-05:00,8,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1610112600,74,2021-01-08 08:30:00-05:00,8,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610112600,90,2021-01-08 08:30:00-05:00,8,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1610112600,84,2021-01-08 08:30:00-05:00,8,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1610112600,85,2021-01-08 08:30:00-05:00,8,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1610112600,94,2021-01-08 08:30:00-05:00,8,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1610112600,78,2021-01-08 08:30:00-05:00,8,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610112600,91,2021-01-08 08:30:00-05:00,8,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1610112600,97,2021-01-08 08:30:00-05:00,8,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",1610112600,32,2021-01-08 08:30:00-05:00,8,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",1610112600,51,2021-01-08 08:30:00-05:00,8,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",1610112600,57,2021-01-08 08:30:00-05:00,8,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610112600,28,2021-01-08 08:30:00-05:00,8,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",1610112600,14,2021-01-08 08:30:00-05:00,8,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",1610112600,58,2021-01-08 08:30:00-05:00,8,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1610112600,85,2021-01-08 08:30:00-05:00,8,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1610112600,74,2021-01-08 08:30:00-05:00,8,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610112600,64,2021-01-08 08:30:00-05:00,8,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1610112600,84,2021-01-08 08:30:00-05:00,8,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1610114400,99,2021-01-08 09:00:00-05:00,9,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1610114400,75,2021-01-08 09:00:00-05:00,9,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1610114400,93,2021-01-08 09:00:00-05:00,9,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610114400,101,2021-01-08 09:00:00-05:00,9,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1610114400,94,2021-01-08 09:00:00-05:00,9,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1610114400,83,2021-01-08 09:00:00-05:00,9,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1610114400,77,2021-01-08 09:00:00-05:00,9,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1610114400,73,2021-01-08 09:00:00-05:00,9,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610114400,81,2021-01-08 09:00:00-05:00,9,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1610114400,80,2021-01-08 09:00:00-05:00,9,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1610114400,88,2021-01-08 09:00:00-05:00,9,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1610114400,93,2021-01-08 09:00:00-05:00,9,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1610114400,81,2021-01-08 09:00:00-05:00,9,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610114400,96,2021-01-08 09:00:00-05:00,9,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1610114400,104,2021-01-08 09:00:00-05:00,9,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",1610114400,35,2021-01-08 09:00:00-05:00,9,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",1610114400,54,2021-01-08 09:00:00-05:00,9,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",1610114400,49,2021-01-08 09:00:00-05:00,9,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610114400,28,2021-01-08 09:00:00-05:00,9,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",1610114400,15,2021-01-08 09:00:00-05:00,9,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",1610114400,58,2021-01-08 09:00:00-05:00,9,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1610114400,83,2021-01-08 09:00:00-05:00,9,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1610114400,76,2021-01-08 09:00:00-05:00,9,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610114400,72,2021-01-08 09:00:00-05:00,9,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1610114400,84,2021-01-08 09:00:00-05:00,9,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1610116200,87,2021-01-08 09:30:00-05:00,9,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1610116200,71,2021-01-08 09:30:00-05:00,9,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1610116200,83,2021-01-08 09:30:00-05:00,9,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610116200,95,2021-01-08 09:30:00-05:00,9,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1610116200,95,2021-01-08 09:30:00-05:00,9,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1610116200,78,2021-01-08 09:30:00-05:00,9,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1610116200,73,2021-01-08 09:30:00-05:00,9,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1610116200,66,2021-01-08 09:30:00-05:00,9,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610116200,83,2021-01-08 09:30:00-05:00,9,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1610116200,83,2021-01-08 09:30:00-05:00,9,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1610116200,88,2021-01-08 09:30:00-05:00,9,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1610116200,94,2021-01-08 09:30:00-05:00,9,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1610116200,79,2021-01-08 09:30:00-05:00,9,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610116200,96,2021-01-08 09:30:00-05:00,9,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1610116200,106,2021-01-08 09:30:00-05:00,9,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",1610116200,35,2021-01-08 09:30:00-05:00,9,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",1610116200,53,2021-01-08 09:30:00-05:00,9,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",1610116200,50,2021-01-08 09:30:00-05:00,9,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610116200,32,2021-01-08 09:30:00-05:00,9,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",1610116200,15,2021-01-08 09:30:00-05:00,9,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",1610116200,53,2021-01-08 09:30:00-05:00,9,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1610116200,84,2021-01-08 09:30:00-05:00,9,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1610116200,68,2021-01-08 09:30:00-05:00,9,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610116200,71,2021-01-08 09:30:00-05:00,9,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1610116200,80,2021-01-08 09:30:00-05:00,9,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1610118000,88,2021-01-08 10:00:00-05:00,10,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1610118000,74,2021-01-08 10:00:00-05:00,10,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1610118000,83,2021-01-08 10:00:00-05:00,10,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610118000,96,2021-01-08 10:00:00-05:00,10,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1610118000,95,2021-01-08 10:00:00-05:00,10,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1610118000,76,2021-01-08 10:00:00-05:00,10,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1610118000,78,2021-01-08 10:00:00-05:00,10,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1610118000,66,2021-01-08 10:00:00-05:00,10,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610118000,85,2021-01-08 10:00:00-05:00,10,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1610118000,84,2021-01-08 10:00:00-05:00,10,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1610118000,85,2021-01-08 10:00:00-05:00,10,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1610118000,82,2021-01-08 10:00:00-05:00,10,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1610118000,79,2021-01-08 10:00:00-05:00,10,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610118000,93,2021-01-08 10:00:00-05:00,10,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1610118000,89,2021-01-08 10:00:00-05:00,10,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",1610118000,36,2021-01-08 10:00:00-05:00,10,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",1610118000,57,2021-01-08 10:00:00-05:00,10,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",1610118000,54,2021-01-08 10:00:00-05:00,10,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610118000,35,2021-01-08 10:00:00-05:00,10,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",1610118000,14,2021-01-08 10:00:00-05:00,10,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",1610118000,53,2021-01-08 10:00:00-05:00,10,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1610118000,85,2021-01-08 10:00:00-05:00,10,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1610118000,68,2021-01-08 10:00:00-05:00,10,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610118000,71,2021-01-08 10:00:00-05:00,10,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1610118000,80,2021-01-08 10:00:00-05:00,10,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1610119800,94,2021-01-08 10:30:00-05:00,10,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1610119800,70,2021-01-08 10:30:00-05:00,10,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1610119800,90,2021-01-08 10:30:00-05:00,10,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610119800,102,2021-01-08 10:30:00-05:00,10,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1610119800,98,2021-01-08 10:30:00-05:00,10,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1610119800,76,2021-01-08 10:30:00-05:00,10,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1610119800,77,2021-01-08 10:30:00-05:00,10,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1610119800,67,2021-01-08 10:30:00-05:00,10,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610119800,85,2021-01-08 10:30:00-05:00,10,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1610119800,84,2021-01-08 10:30:00-05:00,10,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1610119800,91,2021-01-08 10:30:00-05:00,10,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1610119800,95,2021-01-08 10:30:00-05:00,10,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1610119800,81,2021-01-08 10:30:00-05:00,10,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610119800,99,2021-01-08 10:30:00-05:00,10,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1610119800,104,2021-01-08 10:30:00-05:00,10,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",1610119800,42,2021-01-08 10:30:00-05:00,10,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",1610119800,55,2021-01-08 10:30:00-05:00,10,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",1610119800,49,2021-01-08 10:30:00-05:00,10,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610119800,35,2021-01-08 10:30:00-05:00,10,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",1610119800,14,2021-01-08 10:30:00-05:00,10,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",1610119800,52,2021-01-08 10:30:00-05:00,10,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1610119800,77,2021-01-08 10:30:00-05:00,10,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1610119800,69,2021-01-08 10:30:00-05:00,10,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610119800,62,2021-01-08 10:30:00-05:00,10,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1051 Riverside Dr, New York, NY 10032, USA",1610119800,80,2021-01-08 10:30:00-05:00,10,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","234 E 149th St, The Bronx, NY 10451, USA",1610121600,96,2021-01-08 11:00:00-05:00,11,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","462 1st Avenue, New York, NY 10016, USA",1610121600,76,2021-01-08 11:00:00-05:00,11,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","525 E 68th St, New York, NY 10065, USA",1610121600,92,2021-01-08 11:00:00-05:00,11,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610121600,107,2021-01-08 11:00:00-05:00,11,2021-01-08
"1500 E 92nd St, Brooklyn, NY 11236, USA","1051 Riverside Dr, New York, NY 10032, USA",1610121600,95,2021-01-08 11:00:00-05:00,11,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","234 E 149th St, The Bronx, NY 10451, USA",1610121600,76,2021-01-08 11:00:00-05:00,11,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","462 1st Avenue, New York, NY 10016, USA",1610121600,75,2021-01-08 11:00:00-05:00,11,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","525 E 68th St, New York, NY 10065, USA",1610121600,71,2021-01-08 11:00:00-05:00,11,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610121600,87,2021-01-08 11:00:00-05:00,11,2021-01-08
"108-35 167th St, Queens, NY 11433, USA","1051 Riverside Dr, New York, NY 10032, USA",1610121600,83,2021-01-08 11:00:00-05:00,11,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","234 E 149th St, The Bronx, NY 10451, USA",1610121600,84,2021-01-08 11:00:00-05:00,11,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","462 1st Avenue, New York, NY 10016, USA",1610121600,93,2021-01-08 11:00:00-05:00,11,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","525 E 68th St, New York, NY 10065, USA",1610121600,76,2021-01-08 11:00:00-05:00,11,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610121600,95,2021-01-08 11:00:00-05:00,11,2021-01-08
"102-29 215th St, Jamaica, NY 11429, USA","1051 Riverside Dr, New York, NY 10032, USA",1610121600,96,2021-01-08 11:00:00-05:00,11,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","234 E 149th St, The Bronx, NY 10451, USA",1610121600,35,2021-01-08 11:00:00-05:00,11,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","462 1st Avenue, New York, NY 10016, USA",1610121600,54,2021-01-08 11:00:00-05:00,11,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","525 E 68th St, New York, NY 10065, USA",1610121600,58,2021-01-08 11:00:00-05:00,11,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610121600,28,2021-01-08 11:00:00-05:00,11,2021-01-08
"1290 St Nicholas Ave, New York, NY 10033, USA","1051 Riverside Dr, New York, NY 10032, USA",1610121600,14,2021-01-08 11:00:00-05:00,11,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","234 E 149th St, The Bronx, NY 10451, USA",1610121600,49,2021-01-08 11:00:00-05:00,11,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","462 1st Avenue, New York, NY 10016, USA",1610121600,77,2021-01-08 11:00:00-05:00,11,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","525 E 68th St, New York, NY 10065, USA",1610121600,64,2021-01-08 11:00:00-05:00,11,2021-01-08
"2300 Randall Ave, The Bronx, NY 10473, USA","1650 Grand Concourse, The Bronx, NY 10457, USA",1610121600,64,2021-01-08 11:00:00-05:00,11,2021-01-08
